,at,score,thumbsUpCount,content
234,2022-04-06,1,0,재생목록버그
235,2022-04-06,2,0,뮤직스테이션 제 기능을 안 합니다. 다 들었던 곡인데 다시 재생하면 중간부터 재생되는 곡도 있습니다.
236,2022-04-06,3,0,언젠가부터 앨범 재생이 안되요. 플레이리스트가 이상하네요.
237,2022-04-06,3,0,재생목록 다음곡으로 안넘어가네요
238,2022-04-06,5,0,사용에 너무 쾌적하네요
239,2022-04-06,5,0,만족스럽습니다.
240,2022-04-06,5,0,음악 듣다 바로 동영상으로 넘어 갈수 있어서 좋고 live 곡도 마찬가지 가사 지원 서비스는 아직 개선 필요.
241,2022-04-06,1,2,재생목록 재생하는데 다음곡으로 안넘어감 트랙목록도 안뜸 플레이중인 음악 내려서 바 상태로 보면 곡명 가수 다 안뜸 개판임 업데이트해도 다시 깔아도 이럼 기업들 배가 불러 터져 뒤진게 분명함 18 머기업 앱들중 똑바로 된게 적음 머기업들 돈 없는것도 아니고 앱 관리자를 더 뽑던 갈아치우던 해야지 갑갑해 뒤지것네
242,2022-04-06,2,3,"현재 버그가 있습니다. 다음곡 넘기기, 자동재생, 한곡반복등 음악을 켜면 한곡 재생되고 멈추는 오류가 있습니다. 10번 재생하면 한번정도 정상 작동 하고 계속 한곡만 틀어지고 멈추는 증상 입니다. 빠른 대처 부탁드립니다."
243,2022-04-06,1,2,제발좀 재생 버그좀 고쳐주세요. 재생목록에서 재생하면 첫번째 곡에서 그다음곡으로 안넘어가고 뒤에 노래도 없는걸로 뜹니다. 차에서도 그러고요. 지금 벌써 3번 이상 지웠다 까는거 반복중입니다.
244,2022-04-06,5,0,좋아요
245,2022-04-06,5,0,프리미엄 아니어도 쓰게 해주세요.
246,2022-04-06,3,0,유튜브 보기전 광고가 많아서 불편해요
247,2022-04-06,2,2,아니 가수 프로필에서 노래 뮤직스테이션이나 셔플 틀면 왜 자꾸 다음곡부터 딴 가수 노래나오는거야 짜증나죽겠네 진짜 보관함>>아티스트 여기서 노래 개수로 순서 할수있었으면 좋겠음
248,2022-04-06,3,1,최근사이 기존 만들어놓은 재생목록을 셔플로 틀어도 한곡만 재생되고 다음곡으로 넘어가지 않는 오류가 생긴것 같습니다. 해결 방안이나 업데이트가 필요할것 같습니다.
249,2022-04-05,5,0,"Very good, I am sure you are to be a great day and I hope to hear back, I will let u get the ball. You are the only one who has a great day and I am so glad to hear from u! I hope you have been a great person to know. My life has always love the way I feel when I'm in love with your life, but I know you have a great life, I am sure you are to be a great day and I will keep my life as you are a beautiful and very good idea. You are the only one I know. You have been a great person to me. You have"
250,2022-04-05,2,1,재생목록에 있는노래들 셔플누르고 틀면 왜 자꾸 곡 짤려서 재생되나요?이거 해결방법 좀 알려주세요
251,2022-04-05,4,0,좋습니다~^^
252,2022-04-05,3,1,최근에 다음곡 버튼이 비활성화 되어있어요 재설치했는데도 마찬가지입니다
253,2022-04-05,4,0,랜덤 재생한 재생목록 한번에 저장하기 기능이 필요해요.
254,2022-04-05,4,0,다 좋은데 가사가 없는게 너무 많아요 ..ㅜㅜ
255,2022-04-05,1,2,아니 고치라니까?왜 지혼자끊기는데 안고침?차라리 날 취직시켜주셈 일안하고 노는건 똑같은데 개발자보다 잡일은 잘할듯
256,2022-04-05,4,0,유튜브 뮤직으로 음악들으니까 좋고 재미있어요.
257,2022-04-05,5,0,good better best!!
258,2022-04-05,1,1,아니 이거 어플이 이상해짐 다음트랙이 없음 ㅋㅋㅋ무슨 한곡 듣고 땡임 ㅋㅋㅋㅋㅋㅋ
259,2022-04-05,2,1,오류 진짜 개쩌네요 플레이리스트 셔플 돌려도 한 곡 재생하면 멈추고 계속 오류뜨고 ;;;; 제발 ㅠ 개선 ㅠ 좀 ㅠ 부탁드립니다 ㅠ
260,2022-04-05,1,1,재생목록버그 일주일됐는데 언제고칩니까
261,2022-04-05,1,1,다음꺼 재생도 안돼 그냥 재생도 안돼 ㅡㅡ
262,2022-04-05,5,0,멜론에 호구 당하느니 유튜브 광고도 없애고 걍 프리미엄쓰는게 훨씬 나음
263,2022-04-05,5,0,좋다
264,2022-04-05,1,1,다음 노래 재생 왜 안됨?ㅡㅡ
265,2022-04-05,5,0,굳굳
266,2022-04-05,1,0,다음곡 재생이 안된다
267,2022-04-05,5,0,잠금화면에서 플레이어 조작할 수 있는거 다시 생기게 할 수 없나요?
268,2022-04-05,5,0,프리미엄 쓰면 공짜라 좋음
269,2022-04-05,1,2,플레이리스트기능이 완전 맛갔는데 이어서 재생이 전혀 안되네여 이럴 줄 알았으면 그 고생해가면서 플레이리스트 안만들었지 고치긴 또 언제고치는지 별점 1개라도 최저점으로 보장해주는거 고마운 줄 아세요
270,2022-04-05,1,61,갑자기 차에서 블루투스 1분 정도 듣고 끊김. 기본적인 건 좀 잘 하자.
271,2022-04-05,1,0,계속 프리미엄을 사용하고있는데 어제 오후뷰터 오류가나서 재생이되질네요..
272,2022-04-05,1,0,프리미엄만 쓸수있네요ᆢ
273,2022-04-05,5,0,유튜브 멤버쉽 환불 요청드립니다.
274,2022-04-05,1,1,노래가 자꾸 멈춤
275,2022-04-05,1,0,잘 사용중이었는데 갑자기 며칠전부터 재생목록비 비활성화되어서 연속 재생이 안됩니다. 이게 무슨 일이죠?
276,2022-04-05,1,9,대기업에서 만든 앱이 맞나 싶을정도로 최근에 버그랑 오류가 많이 발생합니다. 셔플재생시 오류가 나는건 기본이고 트랙 명이 표시가 안된다던지 다음 곡으로 넘어가지 않는 문제가 있습니다. 아니 유튜브뮤직 쓰는사람 없음? 명색이 유튜브인데 이런 버그가 며칠째 계속되는건지 모르겠음.
277,2022-04-04,1,1,다음곡 재생이 며칠째 안되고 캐시삭제하고 어플 재삭제해도 다시 다음곡 안넘어감
278,2022-04-04,2,0,"앱종료나 플레이 종료 설정 기능이 없는 건 큰 결점 아닌가요? 좋아요 표시한 곡들을 재생하면서 30분 후, 한시간 후 종료를 설정하고 잠을 청할 수 없다니"
279,2022-04-04,1,2,잘 쓰고 있었는데요. 갑자기 재생목록 노래들이 1곡씩만 들려지고 '다음트랙'으로 안넘어가네요. 제발 고쳐주세요... 제발....
280,2022-04-04,5,0,알고리즘 최고
281,2022-04-04,1,0,갑자기 잘되고있던 재생목록이 오류라면서 재생이 안됩니다 무슨 버그인지 모르겠지만 황당하네요 빨리 고쳐 주셨으면 좋겠습니다
282,2022-04-04,1,1,음원 재생시 음악이 10여초 정도 남았음에도 재생 끊고 다음곡으로 바로 재생이 넘어가 버립니다
283,2022-04-04,1,0,돈을냇는데 사용을못함.환불도안됨.연락처도 마땅히없음 노답 일단 8400원 유튜브 뮤직 결제했는데 그냥 잠깐됫다가 바로 안됨 갑자기 정액권 또 구매하라고 뜸 ...방금샀는데 뭐 또 사야됨? 취소도 안됨 거기다 센터는 전화도 안됨 메일도 없음 오류가 날수는 있는데 최소한의 안내는 있어야 믿고쓰죠 구글 플레이에서도 8400결제는 되있다고 나오는데 음악앱은 오리발 내밈 초면인척함 아주잠깐 돈 내고 유튜브뮤직이 활성화된사이 1700원 추가해서 유튜브도 프리미엄 무광고로 업글했더니 1700원은 맘대로 환불되고 정작 뮤직은 환불도 재생도 안됨ㅋㅋㅋㅋ 이유도 환불도 안내도 아무것도 없음 별한개도 아깝네요 멜론쓰다 넘어왓는데 아직 한참 먼거같아요 연락할곳도 이곳밖에 없으니까 빨리 환불해주세요 ㄹㅇ 비추 3월28일에일어낫는대 4월4일까지 댓글도 없음
284,2022-04-04,5,0,좋아요
285,2022-04-04,5,0,"영탁, 수준급 터프팅 실력...""밟을 때마다 날 생각해주지 않을까"" (신랑수업) 출처 : 엑스포츠뉴스 | 네이버 TV연예"
286,2022-04-04,5,0,없는음악없넼ㅋ
287,2022-04-04,1,2,"휴대폰 안드로이드 12 로 소프트웨어 업데이트 하고나서 기존에 만들어 놓은 재생목록에 있던 곡들을 연속해서 들을 수가 없습니다. 셔플도 안되고 한 곡만 재생됩니다. 곡 이름, 가사, 다음 재생 목록 전부 뜨질 않습니다."
288,2022-04-04,5,0,사요하기 편해요
289,2022-04-04,1,4,재생목록에서 한 곡만 재생되고 멈추는 버그가 있네요.
290,2022-04-04,4,0,팅기는 오류빼곤 좋네요
291,2022-04-04,1,4,곡 안넘어가는거랑 가수 제목 표기안되는 오류 안고치냐?????? 며칠째냐? 1점도 아까운 수준
292,2022-04-04,5,0,굿~
293,2022-04-04,3,1,재생목록 곡 추가도 불편하고 셔플 기능을 사용하면 노래가 30곡쯤만 셔플되고 나머지는 없어집니다. 거기다 재생목록 전체가 아니고 일부만 셔플되서 불편하네요
294,2022-04-03,2,1,재생목록 고장 안고치냐
295,2022-04-03,5,0,대만족
296,2022-04-03,1,3,재생목록 오류좀 고쳐라 몇일째이러나
297,2022-04-03,5,0,넘 좋습니다
298,2022-04-03,1,3,노래 재생목록 들어가서 노래틀면 계속 다음곡 재생이 안 되네요 삭제하고 다시 깔아야 돌아오고요 한 두번도 아니고 빨리 좀 고치세요 일주일동안 계속 이러네 다음트랙 활성화 안 되는 거 좀 고치세요 하루에 한두번 계속 지웠다 깔까요? ^^
299,2022-04-03,4,1,"편의성 부족 벅스,멜론,지니등의 인터페이스좀 배꼈으면..."
300,2022-04-03,1,2,연속재생 왜 안되나 하고 들어와보니 다들 그런가보네요 갑자기 왜 한곡씩만 재생되나요?
301,2022-04-03,1,0,버그 상당히 많음 유튜브 프리미엄 같이 붙어있어서 쓰는 거지 이 앱만 보면 쓰레기 그 자체
302,2022-04-03,1,3,내 재생목록에서 다음곡 재생이 안되요
303,2022-04-03,3,1,잘되다가 이번주부터 자동재생이안되고 한곡재생후끊겨요 개선안되는건가요? 자동결제는되었는데 빨리개선부탁드려요 유투브만듣고 일할때필요해서 너무불편합니다ㅠ
304,2022-04-03,5,0,너무좋아요
305,2022-04-03,1,2,왜케 쳐 끊기는지 모르겠네. 멜론에 돈 뜌 내기싫고 유튜브 프리미엄때문에 그냥 억지로 쓰고있는데. 개짜증
306,2022-04-03,4,146,"전반적으로 만족하며 쓰고 있긴 합니다만 얼마 전부터 다음 트랙 비활성화, 재생목록 셔플재생, 다음곡 재생, 곡명 표기 등 트랙이나 반복 재생에 심각한 오류가 발생한 듯. 재생목록과 셔플재생임에도 곡 반복과 다음곡 재생이 전혀 안 되고 이는 일반 사용과 안드로이드 오토와 같은 블루투스 상황에서도 마찬가지로 앱 자체 버그인 것으로 보입니다. 빠른 수정 부탁드립니다."
307,2022-04-03,1,4,재생목록에서 노래를 틀면 그 노래 하나로 재생이 끝나네요
308,2022-04-03,4,0,음 굳
309,2022-04-03,4,0,컨텐츠가 엄청납니다. Flo나 멜론에 없는 곡들도 있네요
310,2022-04-03,3,0,재생목록을 재생했을 때 나오는 트랙이 재생목록에 있는 모든 노래가 나오는 것이 아니라 일정 개수만 트랙으로 재생됩니다 이게 너무 불편하네요
311,2022-04-02,3,0,😃
312,2022-04-02,1,5,재생목록을 재생시키면 한곡만 돌아가고 노래가 들리지 않습니다.
313,2022-04-02,5,0,창 닫으면 노래 꺼지는거 말고는 다 굿
314,2022-04-02,2,2,재생목록에 있는 노래는 왜 자기멋대로 바뀌죠?
315,2022-04-02,3,0,딱히 안 쓰지만 녹음해둘자료는 이쪽에 가끔 저장해두는편입니다.
316,2022-04-02,1,3,왜 다음곡 재생이 안됩니까 불편합니다 노래 끝나면 멈춰버리고 해결해주세요
317,2022-04-02,3,2,연속재생이 안되는 오류가 계속 발생합니다
318,2022-04-02,5,0,모든 음악이 있는곳
319,2022-04-02,2,0,가사 제공이 너무 이상함
320,2022-04-02,2,2,가사 적용이 안된 노래가 너무 많음
321,2022-04-02,2,4,재생에 문제가 있습니다. 재생목록으로 들어가서 본인의 재생목록으로 셔플재생이나 일반재생을 하면 한곡만 재생되고 다음곡으로 넘어가지않고 다음곡 넘김도 활성화되지않습니다 . 수정이 필요한 부분 같습니다..
322,2022-04-02,3,1,이거 왜 잘되던 앨범 재생이 제대로 안되냐? 보관된 앨범 재생하면 다음곡으로 넘어가질 않음. 바보됨.
323,2022-04-02,1,2,셔플이 자꾸 안돼서 몇번 째 다시 다운받는지 모르겠어요
324,2022-04-02,1,1,노래가 왤케 끊겨요;; 기기를 바꿔도 그러고..에효...무슨 세계적인 기업이 스트리밍 어플 하나 제대로 못만듭니까
325,2022-04-02,5,0,그레이이잇!
326,2022-04-02,5,0,진짜진짜 만족 다른 음악 앱보다도 편해요!!
327,2022-04-02,5,0,Good
328,2022-04-02,3,1,선택 기능좀 만들어 주세요 플레이리스트 만들때 하나하나 꾹눌러서 재생목록에 넣기 상당히 번거롭습니다.
329,2022-04-02,3,0,갑자기 재생목록에서 다음곡으로 안넘어 가요 왜이러죠? 원래는 저절로 넘어 갔는데.....엄청 이용 하고 있었고 좋았는데
330,2022-04-02,3,30,1. 와이파이 다 잘되는데 갑자기 앱이 꺼지면서 음악이 안 나옵니다. 다시 앱 들어가서 노래 재생 버튼 눌러야 노래가 나와요. 앱이 안 끊기게 해주세요. 2. 가사 전부 제공해주시길 바랍니다. 3. 오프라인 저장이 잘 안될때가 종종 있어요. 와이파이도 잘되는 상황인데 그럽니다. 안정성 높여주세요. 4. 재생목록 만드는거 좀 편하게 바꿔줘요. 오프라인으로 다운받은 노래들 다중 선택해서 한번에 재생목록에 추가할 수 있도록 하면 훨씬 편하겠어요.
331,2022-04-02,5,0,아주 편리하고 좋아요
332,2022-04-02,1,2,앱 갑자기 멍청해짐...? 재생목록 재생 하라니까 1곡씩만 재생되고.. 요즘 유튜브 어플도 살짝 맛갈라하는것같던데 이건 뭐 한곡듣고 재생누르고 반복해야하네
333,2022-04-02,5,0,굿입니다.~^^~
334,2022-04-02,1,1,재생목록을 하나하나 힘들게 만들어놓으면 뭐하나요. 재생목록 셔플재생 하면 그냥 한곡만 띡 나오고 멈춰버리고 심지어 자동재생도 안먹히고.. 명백한 문제인데 몇일째 계속되네요 재생목록 플레이 하고싶을때마다 앱 지웠다 다시 설치해야됩니까?
335,2022-04-02,5,0,다양한 곡 선정됨
336,2022-04-02,4,1,음악이 끝까지 안나오고 몇초 남기고 다음 음악으로 넘어가요
337,2022-04-01,5,0,음악도 많고 유사한 음악을 통해 새로운 뮤지션을 알게되는 계기가 된다
338,2022-04-01,3,0,플레이리스트 순서 A-Z Z-A 밖에 못정하는거에서 별 하나 빼고 사용자 맞춤설정하는 부분에서 불편한건 아닌데 상당히 번거로움 내부 이퀄라이저설정도 있으면 좋겠슴
339,2022-04-01,3,0,"다음곡으로 넘기기가 비활성화되면서, 제목도 안나오고, 한곡만 나오고 멈춥니다. 뭔 오류가 이리도 버라이어티하고 잦은지... 하나 고쳐지만 다른게 생기고... 스트레스 받아요..."
340,2022-04-01,5,0,나쁠건 없음
341,2022-04-01,5,0,항상 잘쓰고 있습니다ㅋ
342,2022-04-01,4,129,"유튜브 프리미엄 어짜피쓰니까 가격합리성도 좋고, 알고리즘으로 재생되는 것도 정말 비슷한 음악이 잘 재생되어 만족합니다! 다만, 1. 사용중인 앱? 켜진 앱? 정리할 때 유튜브 뮤직 화면도 정리 되면 음악이 꺼지는 것 -> 사용중인 앱 정리할 때 모두 정리 누르면 꼭 음악도 꺼져서 다시 앱 실행해서 노래를 틀어야 하는 것이 불편합니다. 2. 재생목록에 노래 넣을 때 여러 항목 한 번에 선택 이 안됨 -> 꼭 재생목록 넣을때만 아니더라도 뭐든 편집할 때 여러 항목이 한번에 선택이 안되니 하나하나 선택해서 삭제 혹은 추가하는 것이 불편합니다. 3. 실시간 가사 표시하는 기능 -> 없어도 되지만 있다면 더 편할 것 같습니다. 이 부분 개선해 주시면 정말 좋을 것 같습니다!"
343,2022-04-01,1,0,유트브 뮤직 버그좀 심하네요 솔직히 좀 실망스럽고 멜론쓰는게 더 낫다고 생각하네요ㅋ 폰꺼지면 노래끊기고 잠금 해제하자마자 바로 음악이 틀어지는건 뭔가요 사람 빡치게 만드네요 혹시나 우연인가싶어서 다시확인했는데 똑같네요
344,2022-04-01,1,1,한곡들으면 다음곡 재생안됨 오류고쳐주세요
345,2022-04-01,5,0,Greatest app ever
346,2022-04-01,4,0,올드 뮤직이 너무 좋아요. 잊혀져 가는 노래를 다시 들을수 있어서 좋습니다.
